Name,Phone,Email,Address,Latitude,Longitude,Gender,DOB,Helps
Deanna Moreno MD,+1-004-687-3170x551,lwarren@yahoo.com,"158 Samuel Manor, Gainesville, FL",29.63165,-82.317371,Other,1980-05-08,Transport;Mental Health;Food
Eric Padilla,+1-713-078-3556x99791,raymondroy@hall.org,"527 Clarke Ramp Apt. 742, Gainesville, FL",29.64682,-82.321766,Male,1972-06-15,Trauma Support;Drills;Information;Lost & Found;Sandbags;Communication
Robert Ruiz,470.055.4378x38814,rgarcia@wade.biz,"8026 Shannon Mews, Gainesville, FL",29.657312,-82.378629,Male,2006-07-22,Medical Camps;Life Skills;Insurance;Childcare;Power Supply
Kristen Austin,001-139-324-9311x518,hernandezyvette@yahoo.com,"941 Wilson Vista, Gainesville, FL",29.644227,-82.346999,Female,1995-10-23,Food Packs;Financial;Resource Sharing
Kevin Neal,+1-285-552-8128,johnnyrogers@yahoo.com,"2654 Welch Roads, Gainesville, FL",29.635427,-82.376544,Male,1998-03-31,Insurance;Supplies;Temporary Shelter;Medical Camps;Recovery;Babysitting;Lost & Found
Ashley Morse,+1-074-811-8266,brenda07@yahoo.com,"882 Barron Plaza, Gainesville, FL",29.646339,-82.322152,Female,1965-03-11,Information;Follow-up;Relocation;Sandbags
Guy Conley,(299)217-2780x13908,esparks@stone-vargas.com,"408 Robert River Suite 658, Gainesville, FL",29.65089,-82.311013,Male,1982-08-26,Awareness;Relief;Clothing;Damage Reports;Remapping;Supplies;Financial Aid
James Fernandez,001-795-242-5361,rachaelhouston@gmail.com,"75604 Morgan Island Suite 671, Gainesville, FL",29.643508,-82.390619,Other,1997-10-25,Equipment;Hygiene;Alerts;Blood Donation;Needs Assessment;Supplies;Construction
Scott Moore,(559)712-3921x543,kathleen85@barr.com,"57060 Vanessa Centers Suite 931, Gainesville, FL",29.658812,-82.300307,Female,1956-12-16,Babysitting;Clothing;Hygiene;Communication
Michelle Hayes,016.472.3547x9159,johnsonronald@yahoo.com,"815 Marshall Station Suite 161, Gainesville, FL",29.629269,-82.399112,Other,1951-07-20,Toolkits;Counseling;Clearance;Relief;Food Packs;Clothing;Equipment
Juan Morrison,001-613-711-6666x4059,david99@gmail.com,"53507 Jennifer Canyon, Gainesville, FL",29.635334,-82.346617,Female,1983-12-23,Training;Recovery;Medical Camps;Supplies
Kevin Arnold,(715)851-7730,youngchristopher@yahoo.com,"0509 Leonard Viaduct, Gainesville, FL",29.632422,-82.341732,Female,1972-11-06,Assessment;Drills;Triage
Tara Vazquez,(077)232-5897x8766,russellmichele@yahoo.com,"927 Kelli Spurs Suite 027, Gainesville, FL",29.635083,-82.39289,Male,2006-06-14,Communication;Water;Sandbags;Assessment
Eric Velez,+1-002-227-2722,brianaschaefer@chavez.com,"37465 Meghan Mission Suite 291, Gainesville, FL",29.643924,-82.376773,Other,1983-01-25,Insurance;Sandbags;Clean-up;Medical;Job Aid;Counseling
Jennifer Crawford,688.318.2226,philip56@gmail.com,"67381 Brooks Skyway Suite 252, Gainesville, FL",29.641147,-82.315817,Male,1996-01-03,Life Skills;Power Supply;Awareness
Patricia Williams,1541284789,ebradley@yahoo.com,"13484 Kimberly Islands, Gainesville, FL",29.625434,-82.37541,Other,1966-09-13,Psych Support;Awareness;Information;Rebuild;Financial Aid
Shannon Hall,8444301752,marshallregina@hotmail.com,"6706 Arthur Mission Suite 332, Gainesville, FL",29.639772,-82.380706,Male,1979-04-28,Temporary Schools;Collection;Psych Support
Sara Douglas,001-250-537-9666x317,laurenbrady@williams-guzman.biz,"714 Miller Oval Apt. 500, Gainesville, FL",29.641345,-82.398974,Female,1996-10-18,Food Packs;Communication;Awareness
Stephanie Boyd,(825)886-6616x26437,collinslaura@miller-woods.com,"147 Fowler Terrace Suite 711, Gainesville, FL",29.679806,-82.398755,Other,1962-03-02,Contacts;Support;Food Packs
John Ryan,001-936-544-0406x60290,johnstonwesley@campbell.net,"5380 Johnson Highway Apt. 202, Gainesville, FL",29.660762,-82.394715,Other,1950-10-26,Babysitting;Relocation;Financial;Collection
Dana Robertson,3839913483,jonharris@yahoo.com,"3747 Jessica Lodge, Gainesville, FL",29.656009,-82.308402,Male,1996-07-26,Sanitation;Financial;Counseling
Theresa Haney,644.614.9721,marie27@hotmail.com,"60542 Barnes Island, Gainesville, FL",29.631427,-82.352748,Other,1962-03-12,Collection;Power Supply;Security;Medical Camps
Penny Lang,133-339-0045x775,samanthakennedy@gmail.com,"919 Smith Expressway Suite 008, Gainesville, FL",29.679014,-82.35828,Other,1962-11-16,Collection;Communication;Sandbags;Insurance
Alan Rivera,801-649-4963x5761,hoodmarie@yahoo.com,"429 Payne Centers Apt. 037, Gainesville, FL",29.645807,-82.377392,Male,1985-02-17,Recruitment;Mental Health;Clean-up;Health Kits
Alyssa Walls,(166)404-4167x305,anthonypope@gmail.com,"46110 Mcdonald Corners, Gainesville, FL",29.644186,-82.325474,Female,1981-06-13,Documentation;Childcare;Assessment;Blood Donation;Clothing;Security
Laura Lopez,378-615-6641,yross@brown.com,"50164 Richards Shore, Gainesville, FL",29.672245,-82.303506,Other,1955-09-13,Power Supply;Assessment;Sandbags;Lost & Found
Charles Ortiz,(434)197-3472x70287,knightjoshua@hotmail.com,"4030 Maldonado Unions Apt. 503, Gainesville, FL",29.622249,-82.369818,Female,1997-05-14,Damage Reports;Food Packs;Drills
Jordan Jensen,941.230.0367x334,michelle04@burgess.com,"0527 Steven Well Apt. 011, Gainesville, FL",29.646669,-82.380679,Other,1992-07-03,Medical Camps;Clothing;Helpline;Financial Aid;Information
William Shaw,8019142879,kelleyjames@hotmail.com,"5446 Lopez Fields Suite 271, Gainesville, FL",29.620202,-82.344036,Male,1953-11-10,Supplies;Rescue;Communication;Assessment;Water;Shelter;Job Aid
Catherine Sutton,+1-039-408-6459x4351,nbooth@bryant.biz,"50376 Sarah Estate Apt. 622, Gainesville, FL",29.658637,-82.392892,Other,1967-08-22,Toolkits;Damage Reports;Clean-up
Mr. Dennis Cooper,+1-205-473-8158x349,lanejames@alvarez-brown.com,"32000 Aaron Avenue, Gainesville, FL",29.644679,-82.379584,Female,1960-08-19,Needs Assessment;Cash Aid;Emergency Kits;Power Supply
John Rodriguez,612.929.3569x9892,shafferalexis@yahoo.com,"657 Samuel Cove, Gainesville, FL",29.643263,-82.396642,Male,1983-08-16,Awareness;Job Aid;Babysitting;Housing;Vaccination;Helpline;Blood Donation
Joshua Jones,955.056.3050,jennifer38@hotmail.com,"568 Williamson Orchard Apt. 533, Gainesville, FL",29.637051,-82.310809,Male,1967-01-09,Information;Water;Alerts
Jamie Cooke,561-490-9416x846,lopeztyler@robinson-young.biz,"480 Tanya Square, Gainesville, FL",29.625588,-82.356692,Female,1955-05-19,Recruitment;Toolkits;Mental Health
Cody Farley,(552)627-0541x980,hudsontiffany@gonzalez.net,"232 Matthew Curve, Gainesville, FL",29.673127,-82.308308,Other,1953-07-11,Supplies;Damage Reports;Translation;Medication
Jacqueline Brown,728-470-7153x1231,jessica27@hotmail.com,"750 Sandra Fords, Gainesville, FL",29.65255,-82.382173,Male,1963-01-01,Security;Rescue;Damage Reports;Debris Removal;Sanitation;Recruitment;Drills
Steven Hayes,(700)945-4509x2956,nicolesmith@baker.com,"658 Joel Falls Suite 108, Gainesville, FL",29.645916,-82.353631,Male,1975-12-06,Documentation;Temporary Shelter;Language Help;Follow-up
Sandra Brown,407.775.1616,rachellee@burton.com,"94912 Smith Canyon, Gainesville, FL",29.643834,-82.378844,Male,1981-05-23,First Aid;Financial;School;Life Skills
Carl Oconnell,441-566-9372x85050,johngolden@hernandez.com,"304 Mayo Mission, Gainesville, FL",29.672786,-82.327771,Female,1997-06-22,Medical Camps;Triage;Counseling
Ashley Sparks,+1-910-093-5489x5075,garrett32@gmail.com,"2334 Angela Rapids Suite 364, Gainesville, FL",29.626515,-82.305839,Female,1979-03-06,Awareness;Waste Removal;Helpline;Babysitting;Lost & Found;Debris Removal
Donna Cisneros,001-652-440-8010x76338,qobrien@wilson.org,"302 Anthony Prairie, Gainesville, FL",29.622333,-82.349288,Male,1955-11-07,Hygiene;Evacuation;Resource Sharing;Damage Reports;Documentation
Jennifer Rodriguez,001-887-164-5473x03296,melindanunez@yahoo.com,"2544 Nichols Neck, Gainesville, FL",29.657808,-82.332548,Female,1970-11-18,Remapping;Babysitting;Contacts;Relocation;Triage;Follow-up;Hazard Map
Brian Stewart,567-849-2579,keith55@turner.com,"298 Hunter Mills Suite 435, Gainesville, FL",29.667293,-82.386463,Female,2005-07-26,Toolkits;Hazard Map;Shelter;Emergency Kits;Medication;Transport
Lisa Bishop,001-669-215-4369,darylsimon@clark.com,"77962 William Parkways Apt. 854, Gainesville, FL",29.673557,-82.391212,Female,1972-04-05,Language Help;Recruitment;Transport;Resource Sharing;Temporary Shelter
Sara Gonzalez,001-382-681-6955x8408,pfletcher@gmail.com,"5025 Ellis Walk, Gainesville, FL",29.636863,-82.336695,Other,1986-10-03,Contacts;Information;Blood Donation;Communication;Trauma Support
Alexander Roberts,(405)639-3025x9274,ywilliams@yahoo.com,"27509 Good Coves, Gainesville, FL",29.637523,-82.319674,Male,1970-10-10,Follow-up;Hygiene;Health Kits;Rescue
Rebecca Ingram,5951857968,shawnwhite@villanueva.org,"874 William Lake Apt. 504, Gainesville, FL",29.658693,-82.339674,Other,2006-06-23,Damage Reports;Equipment;Sandbags;Job Aid
Justin Ramsey,(756)040-6433x0293,cabrerabriana@gmail.com,"8379 James Trace, Gainesville, FL",29.629702,-82.362122,Female,1971-06-24,Psych Support;Recovery;Rescue;Food Packs;Water;Supplies
Madison Johnson,+1-535-500-6453,rebeccabennett@gmail.com,"3961 Mora Streets Apt. 783, Gainesville, FL",29.66746,-82.300992,Female,1953-03-13,Water;Information;Legal;Contacts;Medication
Troy Stephenson,0560128037,brittanymcdonald@butler.com,"9602 Young Row Suite 064, Gainesville, FL",29.670586,-82.361136,Male,1974-02-13,Communication;Transport;Damage Reports;Food Packs;Translation;Equipment;Job Aid
Brian Fox,026.423.4751x53347,leechristian@gmail.com,"755 Brent Point Suite 379, Gainesville, FL",29.678324,-82.396012,Female,1970-02-13,Debris Removal;Food Packs;Financial Aid
Jason Cunningham,(515)236-6371,ebeck@martin.com,"55345 Troy Valley, Gainesville, FL",29.633965,-82.373665,Other,1955-04-09,Legal;Financial;Water;Hygiene;Construction;Housing;Emergency Kits
Kelly Bennett,(129)327-8015,andersonjeffrey@hotmail.com,"397 Johnson Junctions Suite 106, Gainesville, FL",29.675844,-82.355666,Other,1951-09-06,Food Packs;Health Kits;Follow-up;Collection;Emergency Kits;Evacuation
Mary Robinson,873.119.5645x20476,kleinbeth@hotmail.com,"552 Andrew Green Suite 429, Gainesville, FL",29.643014,-82.303072,Other,1951-11-03,Support;Awareness;Helpline;Recovery;Sandbags;Relief
Howard Gibbs,001-863-245-7894x795,mossjames@yahoo.com,"66709 Michael Motorway, Gainesville, FL",29.678028,-82.344078,Male,1952-12-26,Remapping;Emergency Kits;Counseling;Training;Water
Scott Walters,(937)373-1927,rileylori@gmail.com,"775 Johnson Passage, Gainesville, FL",29.638425,-82.359734,Female,1999-05-27,Water;Temporary Schools;Psych Support;Crowd Control;Blood Donation;Financial Aid;Coordination
Michelle Mitchell,422-531-8590,raymondwilson@gmail.com,"815 Hobbs Hill, Gainesville, FL",29.649874,-82.353048,Male,1956-02-08,Cash Aid;Assessment;School;Health Kits;Blood Donation;Temporary Schools
Alex Douglas,761-235-8442,sharpdesiree@gmail.com,"77539 Davis Ports, Gainesville, FL",29.668317,-82.328567,Other,2001-04-18,Follow-up;Food;Helpline;Sandbags;School;Insurance
Zachary Harvey,001-271-676-0454x6974,richard67@bennett.net,"57773 James Parks Apt. 123, Gainesville, FL",29.659637,-82.303271,Other,1973-03-10,Training;Clearance;Equipment
James Brooks,208.473.8426,osanchez@osborne.com,"6143 Jennifer Throughway Apt. 617, Gainesville, FL",29.672126,-82.371102,Male,1964-01-14,Food Packs;Lost & Found;Cash Aid
Larry Sherman,+1-818-742-2870x67781,usmith@yahoo.com,"05320 Fisher Pine, Gainesville, FL",29.675679,-82.388049,Male,1949-08-30,Coordination;Remapping;Helpline
Stephanie Brown,(283)511-2235,taguilar@gmail.com,"525 Thompson Shoal, Gainesville, FL",29.64596,-82.316644,Male,1978-12-11,Relocation;Psych Support;Temporary Schools;Resource Sharing
Benjamin Smith,001-606-590-9255x9748,vrocha@white.org,"1515 Denise Ways Apt. 987, Gainesville, FL",29.62092,-82.379291,Other,1977-11-16,Power Supply;Language Help;Financial Aid;Medication
Benjamin Chavez,(918)103-3597x706,danagarcia@hotmail.com,"6948 William Brooks, Gainesville, FL",29.620743,-82.300901,Other,1977-02-07,Rebuild;Recruitment;Language Help;Childcare
Leah Gomez,791-081-4410x94774,collinsjill@hotmail.com,"0592 John Ridges, Gainesville, FL",29.659735,-82.312582,Female,1962-08-14,Triage;Rebuild;Emergency Kits;First Aid
James Marquez,524-782-3268x18612,jblankenship@elliott.biz,"839 Davis Cape Apt. 308, Gainesville, FL",29.655386,-82.309597,Male,1952-04-24,Mental Health;Temporary Shelter;Alerts;Insurance;Resource Sharing;Contacts;Vaccination
Mr. William Ryan DDS,(015)864-4436x691,baldwinana@rodriguez-leon.com,"183 Sara Alley, Gainesville, FL",29.65947,-82.332331,Female,1981-03-20,Awareness;Trauma Support;Crowd Control;Counseling;Life Skills;Legal;Debris Removal
Kimberly Hall,747-054-6492,elittle@christian.com,"843 Williams Station, Gainesville, FL",29.666694,-82.323412,Male,1954-09-26,Lost & Found;Medical Camps;Life Skills;Water;Assessment
Maria Lee,001-591-415-7444x27059,chad74@yahoo.com,"693 Bryan Valley, Gainesville, FL",29.648142,-82.371617,Other,1988-09-29,Legal;Recovery;Communication;Damage Reports;Documentation;Trauma Support
Elizabeth Henderson,(843)765-1022x88425,ewalsh@gmail.com,"5706 Johnson Grove, Gainesville, FL",29.635153,-82.348753,Male,1986-05-25,Documentation;Recruitment;Hazard Map;Supplies;Rescue;Medical Camps
Lisa Zhang,799-267-0315,carlossims@davidson-white.com,"4987 Holloway Parkway, Gainesville, FL",29.621091,-82.358687,Male,1973-02-15,Follow-up;First Aid;Awareness;Job Aid;Translation;Equipment;Trauma Support
Timothy Montoya,(525)066-3160x2167,charlesbrady@gmail.com,"1637 Ford Divide, Gainesville, FL",29.658309,-82.302712,Male,1970-03-07,Relocation;Rebuild;Temporary Shelter;School;Support;Recruitment
Todd Smith,(471)416-3692x215,garylopez@gmail.com,"896 Hodges Meadows, Gainesville, FL",29.640127,-82.318431,Male,1953-03-22,Information;Needs Assessment;Contacts
Robin Perry,174.768.4020x130,chamberssteven@garcia-conner.com,"66527 Megan Alley Suite 392, Gainesville, FL",29.667639,-82.355016,Male,1954-04-28,Helpline;Resource Sharing;Childcare;Awareness;School
Michael Braun,461-826-1483,dbradley@yahoo.com,"25039 Weiss Plain, Gainesville, FL",29.65493,-82.36288,Other,1969-04-06,Recruitment;Supplies;Damage Reports;Medication;Life Skills;Mental Health
Lindsey Lyons,001-336-860-1009,kyle34@perkins.com,"9010 Daniel Way, Gainesville, FL",29.661647,-82.394218,Male,1991-12-18,Needs Assessment;Life Skills;Waste Removal;Emergency Kits;Rescue;Evacuation;Clean-up
Mary Mejia,(544)950-6944x810,cvega@johnson.com,"11004 Watson Mall Apt. 049, Gainesville, FL",29.672157,-82.305477,Female,1998-12-03,Collection;Cash Aid;Follow-up;Medical Camps;Triage;Life Skills;Temporary Schools
Debra Bean,587.386.1985,terrylisa@yahoo.com,"73686 Lewis Center, Gainesville, FL",29.669878,-82.351259,Female,1969-05-26,Sanitation;First Aid;Cash Aid;Sandbags;Language Help;Hygiene
James Hernandez,525-916-3123,rick73@yahoo.com,"16886 Montgomery Wall Apt. 986, Gainesville, FL",29.642003,-82.331725,Male,1991-03-14,Assessment;Water;Medical;Waste Removal
Patrick Drake,301-741-7170,martinezalexa@guerrero.com,"4960 Parker Vista, Gainesville, FL",29.660441,-82.354154,Male,1989-10-21,Counseling;Power Supply;Water;Awareness;Temporary Schools
Derrick Carrillo,(917)745-5580x579,nramirez@pittman-juarez.biz,"1371 Ryan Pine Apt. 245, Gainesville, FL",29.674229,-82.314992,Other,1987-07-23,Information;Job Aid;Relocation;Assessment;Medication;Psych Support
Evelyn Chapman,+1-462-224-1171x8142,murrayjoy@gmail.com,"908 Kayla Island, Gainesville, FL",29.671901,-82.397358,Other,1955-12-31,Toolkits;Hygiene;Hazard Map;Housing;Shelter;Life Skills;Psych Support
Chad Potter,910-670-0744,stephennorman@hotmail.com,"887 Jeremy Prairie, Gainesville, FL",29.643624,-82.318664,Other,2006-02-08,Emergency Kits;Sanitation;Housing;Water;Equipment;Medication
Shawn Jackson,+1-362-712-6275x2868,juliejohnston@martin.com,"0231 Jacob Valleys Suite 085, Gainesville, FL",29.672257,-82.333229,Male,1987-10-02,Contacts;Childcare;Trauma Support;Shelter;Hazard Map;Follow-up
Benjamin Malone,+1-327-261-0522x813,lindsey93@yahoo.com,"1456 Beverly Crossroad Apt. 571, Gainesville, FL",29.65327,-82.362397,Other,1982-06-04,Evacuation;Relief;School
Lori Briggs,(690)222-9993x26804,hillveronica@wolf.com,"520 Anne Vista, Gainesville, FL",29.621326,-82.383537,Male,1989-09-13,Mental Health;Waste Removal;Construction;Food
Nicholas Padilla,113.312.1941x016,stephanie52@gmail.com,"2589 Patrick Run Suite 242, Gainesville, FL",29.632179,-82.328957,Other,1976-04-02,Medical Camps;Equipment;Recruitment;Contacts;Debris Removal;Security
Kara Wright,0286244398,zachary00@gill-lee.com,"41094 Olson Rue, Gainesville, FL",29.638952,-82.315214,Other,1991-03-11,Childcare;Construction;Pet Care;Temporary Shelter;Health Kits
Shelley Brown,7853193449,bmarquez@yahoo.com,"1790 Williams Crossing Suite 209, Gainesville, FL",29.657284,-82.300812,Other,1993-11-28,Clearance;Clothing;School;Pet Care;Housing;Relocation
Sarah Roberts,+1-746-078-7418x189,russostephanie@gmail.com,"76067 Waters Run, Gainesville, FL",29.642861,-82.329484,Female,2002-10-04,Damage Reports;Information;Clearance;Hygiene
Kelly Brady,860-474-7531x136,wendymartin@palmer-johnson.info,"577 Schwartz Mount Suite 507, Gainesville, FL",29.645294,-82.332512,Other,1971-10-21,Triage;Medication;Collection;Health Kits;Assessment
Diane Schneider,298-088-2600x036,ybrown@gmail.com,"71661 Gabriel Road Apt. 818, Gainesville, FL",29.664787,-82.310806,Female,1999-03-17,Information;Cash Aid;Medication;Health Kits
Russell Graham,(297)072-6301x1366,martinezjennifer@yahoo.com,"5126 Huber Club Apt. 100, Gainesville, FL",29.627433,-82.389971,Male,1964-11-23,Mental Health;Resource Sharing;Awareness;Alerts
Jose Poole,+1-164-896-9099x0325,shortbrenda@yahoo.com,"17498 Kaitlyn Tunnel, Gainesville, FL",29.671787,-82.393221,Other,1961-02-23,Vaccination;Follow-up;Toolkits;Sanitation;Pet Care;Rebuild
Megan Montgomery,235.633.3438,daniel05@daniels.biz,"9221 Park Canyon Apt. 591, Gainesville, FL",29.630208,-82.36358,Other,1994-02-09,Debris Removal;Clearance;Hygiene;Clothing;Awareness;Power Supply;Insurance
Luis Hill,(758)829-2855,cindylamb@yahoo.com,"25247 Christopher Skyway Apt. 404, Gainesville, FL",29.658901,-82.336869,Male,1978-07-10,Food Packs;Triage;Insurance;Recruitment;Helpline
Haley Peters,469-747-5766,fmayer@yahoo.com,"64852 William Mountains Suite 080, Gainesville, FL",29.620261,-82.353283,Other,1972-11-12,Cash Aid;Psych Support;Rebuild;Evacuation;Documentation;Resource Sharing
Casey Watkins,146-620-4702x1535,michaelbailey@hawkins-cooke.com,"25025 Anderson Causeway Suite 976, Gainesville, FL",29.668076,-82.357626,Female,1987-12-03,Medical;Information;Remapping;Hazard Map;Needs Assessment;Temporary Shelter
Kathleen Rodriguez,069-814-3748x12633,zunigaandrea@garcia.com,"7232 Marie Port, Gainesville, FL",29.653009,-82.346026,Other,1976-06-19,Needs Assessment;Housing;Support;Information;Assessment;Language Help;First Aid
Miss Yolanda Cook DVM,463-980-5041x2218,susan73@gmail.com,"431 Macias View Apt. 332, Gainesville, FL",29.679791,-82.36631,Other,1975-03-14,Water;Triage;Clothing
Joseph Ramirez,635.492.4569,marcushickman@james.org,"77531 Ware Island Suite 947, Gainesville, FL",29.669637,-82.335686,Male,1955-09-10,Remapping;Childcare;Drills;Food;Hazard Map
Lisa Lopez,+1-565-409-4218,maria34@lee-watson.com,"566 Gross Summit Apt. 229, Gainesville, FL",29.643061,-82.33432,Male,1992-05-06,Recovery;Remapping;Food;Mental Health
