Name,Phone,Email,Address,Latitude,Longitude,Gender,DOB,Helps
Robert Ruiz,(224)4708226,rgarcia@wade.biz,"8026 Shannon Mews, Gainesville, FL",29.657312,-82.378629,Male,1952-02-21,Medical Camps;Life Skills;Insurance;Childcare;Power Supply
Kristen Austin,2722987355,hernandezyvette@yahoo.com,"941 Wilson Vista, Gainesville, FL",29.644227,-82.346999,Female,1996-07-14,Food Packs;Financial;Resource Sharing
Kevin Neal,0019218902525x751,johnnyrogers@yahoo.com,"2654 Welch Roads, Gainesville, FL",29.635427,-82.376544,Male,1989-04-20,Insurance;Supplies;Temporary Shelter;Medical Camps;Recovery;Babysitting;Lost & Found
Ashley Morse,412.267.3210x222,brenda07@yahoo.com,"882 Barron Plaza, Gainesville, FL",29.646339,-82.322152,Female,1997-03-06,Information;Follow-up;Relocation;Sandbags
Guy Conley,(230)1441340,esparks@stone-vargas.com,"408 Robert River Suite 658, Gainesville, FL",29.65089,-82.311013,Male,1972-02-18,Awareness;Relief;Clothing;Damage Reports;Remapping;Supplies;Financial Aid
James Fernandez,4965296384x2011,rachaelhouston@gmail.com,"75604 Morgan Island Suite 671, Gainesville, FL",29.643508,-82.390619,Other,1956-09-04,Equipment;Hygiene;Alerts;Blood Donation;Needs Assessment;Supplies;Construction
Scott Moore,+19573302026x3918,kathleen85@barr.com,"57060 Vanessa Centers Suite 931, Gainesville, FL",29.658812,-82.300307,Female,1984-02-28,Babysitting;Clothing;Hygiene;Communication
Michelle Hayes,(252)9559689,johnsonronald@yahoo.com,"815 Marshall Station Suite 161, Gainesville, FL",29.629269,-82.399112,Other,1989-09-16,Toolkits;Counseling;Clearance;Relief;Food Packs;Clothing;Equipment
Juan Morrison,670.517.9448x1360,david99@gmail.com,"53507 Jennifer Canyon, Gainesville, FL",29.635334,-82.346617,Female,1950-10-02,Training;Recovery;Medical Camps;Supplies
Kevin Arnold,1816150881x42981,youngchristopher@yahoo.com,"0509 Leonard Viaduct, Gainesville, FL",29.632422,-82.341732,Female,1962-08-26,Assessment;Drills;Triage
Tara Vazquez,+10297845015x7589,russellmichele@yahoo.com,"927 Kelli Spurs Suite 027, Gainesville, FL",29.635083,-82.39289,Male,1978-04-12,Communication;Water;Sandbags;Assessment
Eric Velez,151.417.8302x0978,brianaschaefer@chavez.com,"37465 Meghan Mission Suite 291, Gainesville, FL",29.643924,-82.376773,Other,2000-07-17,Insurance;Sandbags;Clean-up;Medical;Job Aid;Counseling
Jennifer Crawford,+11004889679x233,philip56@gmail.com,"67381 Brooks Skyway Suite 252, Gainesville, FL",29.641147,-82.315817,Male,1985-05-11,Life Skills;Power Supply;Awareness
Patricia Williams,7773208261,ebradley@yahoo.com,"13484 Kimberly Islands, Gainesville, FL",29.625434,-82.37541,Other,1975-11-09,Psych Support;Awareness;Information;Rebuild;Financial Aid
Shannon Hall,(726)9314765x77248,marshallregina@hotmail.com,"6706 Arthur Mission Suite 332, Gainesville, FL",29.639772,-82.380706,Male,1965-06-28,Temporary Schools;Collection;Psych Support
Sara Douglas,(927)4102336,laurenbrady@williams-guzman.biz,"714 Miller Oval Apt. 500, Gainesville, FL",29.641345,-82.398974,Female,1953-01-17,Food Packs;Communication;Awareness
Stephanie Boyd,+14448630940,collinslaura@miller-woods.com,"147 Fowler Terrace Suite 711, Gainesville, FL",29.679806,-82.398755,Other,1994-08-04,Contacts;Support;Food Packs
John Ryan,(551)9775427x98161,johnstonwesley@campbell.net,"5380 Johnson Highway Apt. 202, Gainesville, FL",29.660762,-82.394715,Other,1973-04-19,Babysitting;Relocation;Financial;Collection
Dana Robertson,8560091916,jonharris@yahoo.com,"3747 Jessica Lodge, Gainesville, FL",29.656009,-82.308402,Male,1997-04-14,Sanitation;Financial;Counseling
Theresa Haney,(424)2450309,marie27@hotmail.com,"60542 Barnes Island, Gainesville, FL",29.631427,-82.352748,Other,1976-02-18,Collection;Power Supply;Security;Medical Camps
Penny Lang,(414)1233574,samanthakennedy@gmail.com,"919 Smith Expressway Suite 008, Gainesville, FL",29.679014,-82.35828,Other,1990-11-26,Collection;Communication;Sandbags;Insurance
Alan Rivera,645.216.8234x14296,hoodmarie@yahoo.com,"429 Payne Centers Apt. 037, Gainesville, FL",29.645807,-82.377392,Male,1974-05-22,Recruitment;Mental Health;Clean-up;Health Kits
Alyssa Walls,0015694094352x7511,anthonypope@gmail.com,"46110 Mcdonald Corners, Gainesville, FL",29.644186,-82.325474,Female,1956-04-09,Documentation;Childcare;Assessment;Blood Donation;Clothing;Security
Laura Lopez,8458097971,yross@brown.com,"50164 Richards Shore, Gainesville, FL",29.672245,-82.303506,Other,1967-09-24,Power Supply;Assessment;Sandbags;Lost & Found
Charles Ortiz,0754235538x656,knightjoshua@hotmail.com,"4030 Maldonado Unions Apt. 503, Gainesville, FL",29.622249,-82.369818,Female,1976-07-01,Damage Reports;Food Packs;Drills
Jordan Jensen,0012453938898x84176,michelle04@burgess.com,"0527 Steven Well Apt. 011, Gainesville, FL",29.646669,-82.380679,Other,1977-05-02,Medical Camps;Clothing;Helpline;Financial Aid;Information
William Shaw,4403062560x543,kelleyjames@hotmail.com,"5446 Lopez Fields Suite 271, Gainesville, FL",29.620202,-82.344036,Male,1959-06-21,Supplies;Rescue;Communication;Assessment;Water;Shelter;Job Aid
Catherine Sutton,564.027.0307x01558,nbooth@bryant.biz,"50376 Sarah Estate Apt. 622, Gainesville, FL",29.658637,-82.392892,Other,1982-03-28,Toolkits;Damage Reports;Clean-up
Mr. Dennis Cooper,7451502534,lanejames@alvarez-brown.com,"32000 Aaron Avenue, Gainesville, FL",29.644679,-82.379584,Female,1991-12-08,Needs Assessment;Cash Aid;Emergency Kits;Power Supply
John Rodriguez,7425311257,shafferalexis@yahoo.com,"657 Samuel Cove, Gainesville, FL",29.643263,-82.396642,Male,1974-08-23,Awareness;Job Aid;Babysitting;Housing;Vaccination;Helpline;Blood Donation
Joshua Jones,(044)8572163x613,jennifer38@hotmail.com,"568 Williamson Orchard Apt. 533, Gainesville, FL",29.637051,-82.310809,Male,1952-11-28,Information;Water;Alerts
Jamie Cooke,(091)5317658x9873,lopeztyler@robinson-young.biz,"480 Tanya Square, Gainesville, FL",29.625588,-82.356692,Female,1948-11-05,Recruitment;Toolkits;Mental Health
Cody Farley,0016437503835,hudsontiffany@gonzalez.net,"232 Matthew Curve, Gainesville, FL",29.673127,-82.308308,Other,1975-06-01,Supplies;Damage Reports;Translation;Medication
Jacqueline Brown,768.963.5923x58759,jessica27@hotmail.com,"750 Sandra Fords, Gainesville, FL",29.65255,-82.382173,Male,1998-07-02,Security;Rescue;Damage Reports;Debris Removal;Sanitation;Recruitment;Drills
Steven Hayes,693.951.5028x32523,nicolesmith@baker.com,"658 Joel Falls Suite 108, Gainesville, FL",29.645916,-82.353631,Male,1954-06-07,Documentation;Temporary Shelter;Language Help;Follow-up
Sandra Brown,0807364605x6988,rachellee@burton.com,"94912 Smith Canyon, Gainesville, FL",29.643834,-82.378844,Male,1952-11-20,First Aid;Financial;School;Life Skills
Carl Oconnell,(077)8084974x366,johngolden@hernandez.com,"304 Mayo Mission, Gainesville, FL",29.672786,-82.327771,Female,1951-03-10,Medical Camps;Triage;Counseling
Ashley Sparks,(018)2619399,garrett32@gmail.com,"2334 Angela Rapids Suite 364, Gainesville, FL",29.626515,-82.305839,Female,1990-01-01,Awareness;Waste Removal;Helpline;Babysitting;Lost & Found;Debris Removal
Donna Cisneros,0968254726x04449,qobrien@wilson.org,"302 Anthony Prairie, Gainesville, FL",29.622333,-82.349288,Male,1960-08-14,Hygiene;Evacuation;Resource Sharing;Damage Reports;Documentation
Jennifer Rodriguez,0014451084718x8746,melindanunez@yahoo.com,"2544 Nichols Neck, Gainesville, FL",29.657808,-82.332548,Female,1966-05-11,Remapping;Babysitting;Contacts;Relocation;Triage;Follow-up;Hazard Map
Brian Stewart,+15517285851x08331,keith55@turner.com,"298 Hunter Mills Suite 435, Gainesville, FL",29.667293,-82.386463,Female,1995-12-20,Toolkits;Hazard Map;Shelter;Emergency Kits;Medication;Transport
Lisa Bishop,8415868071,darylsimon@clark.com,"77962 William Parkways Apt. 854, Gainesville, FL",29.673557,-82.391212,Female,1961-06-14,Language Help;Recruitment;Transport;Resource Sharing;Temporary Shelter
Sara Gonzalez,0012539421281x028,pfletcher@gmail.com,"5025 Ellis Walk, Gainesville, FL",29.636863,-82.336695,Other,1997-09-19,Contacts;Information;Blood Donation;Communication;Trauma Support
Alexander Roberts,1143983770x927,ywilliams@yahoo.com,"27509 Good Coves, Gainesville, FL",29.637523,-82.319674,Male,1985-05-05,Follow-up;Hygiene;Health Kits;Rescue
Rebecca Ingram,0017309420905,shawnwhite@villanueva.org,"874 William Lake Apt. 504, Gainesville, FL",29.658693,-82.339674,Other,1990-05-31,Damage Reports;Equipment;Sandbags;Job Aid
Justin Ramsey,6395501929x926,cabrerabriana@gmail.com,"8379 James Trace, Gainesville, FL",29.629702,-82.362122,Female,1959-01-05,Psych Support;Recovery;Rescue;Food Packs;Water;Supplies
Madison Johnson,(535)8245380x65035,rebeccabennett@gmail.com,"3961 Mora Streets Apt. 783, Gainesville, FL",29.66746,-82.300992,Female,1949-10-22,Water;Information;Legal;Contacts;Medication
Troy Stephenson,+17097675228x423,brittanymcdonald@butler.com,"9602 Young Row Suite 064, Gainesville, FL",29.670586,-82.361136,Male,1975-08-28,Communication;Transport;Damage Reports;Food Packs;Translation;Equipment;Job Aid
Brian Fox,4168514055,leechristian@gmail.com,"755 Brent Point Suite 379, Gainesville, FL",29.678324,-82.396012,Female,1996-12-18,Debris Removal;Food Packs;Financial Aid
Jason Cunningham,4023795959x7077,ebeck@martin.com,"55345 Troy Valley, Gainesville, FL",29.633965,-82.373665,Other,1998-12-16,Legal;Financial;Water;Hygiene;Construction;Housing;Emergency Kits
Kelly Bennett,+16817516283x793,andersonjeffrey@hotmail.com,"397 Johnson Junctions Suite 106, Gainesville, FL",29.675844,-82.355666,Other,1951-06-08,Food Packs;Health Kits;Follow-up;Collection;Emergency Kits;Evacuation
Mary Robinson,9237041414x907,kleinbeth@hotmail.com,"552 Andrew Green Suite 429, Gainesville, FL",29.643014,-82.303072,Other,1956-07-22,Support;Awareness;Helpline;Recovery;Sandbags;Relief
Howard Gibbs,851.339.1078x90216,mossjames@yahoo.com,"66709 Michael Motorway, Gainesville, FL",29.678028,-82.344078,Male,1990-06-11,Remapping;Emergency Kits;Counseling;Training;Water
Scott Walters,143.421.9508,rileylori@gmail.com,"775 Johnson Passage, Gainesville, FL",29.638425,-82.359734,Female,1957-11-27,Water;Temporary Schools;Psych Support;Crowd Control;Blood Donation;Financial Aid;Coordination
Michelle Mitchell,444.900.0864x9887,raymondwilson@gmail.com,"815 Hobbs Hill, Gainesville, FL",29.649874,-82.353048,Male,1949-03-13,Cash Aid;Assessment;School;Health Kits;Blood Donation;Temporary Schools
Alex Douglas,891.246.6928,sharpdesiree@gmail.com,"77539 Davis Ports, Gainesville, FL",29.668317,-82.328567,Other,1952-04-27,Follow-up;Food;Helpline;Sandbags;School;Insurance
Zachary Harvey,3312086359x030,richard67@bennett.net,"57773 James Parks Apt. 123, Gainesville, FL",29.659637,-82.303271,Other,1972-02-06,Training;Clearance;Equipment
James Brooks,+13589883810x75708,osanchez@osborne.com,"6143 Jennifer Throughway Apt. 617, Gainesville, FL",29.672126,-82.371102,Male,1961-08-13,Food Packs;Lost & Found;Cash Aid
Larry Sherman,(980)5915102,usmith@yahoo.com,"05320 Fisher Pine, Gainesville, FL",29.675679,-82.388049,Male,1973-10-17,Coordination;Remapping;Helpline
Stephanie Brown,(791)4385463x12211,taguilar@gmail.com,"525 Thompson Shoal, Gainesville, FL",29.64596,-82.316644,Male,1949-02-09,Relocation;Psych Support;Temporary Schools;Resource Sharing
Benjamin Smith,0014616812628x237,vrocha@white.org,"1515 Denise Ways Apt. 987, Gainesville, FL",29.62092,-82.379291,Other,1987-02-18,Power Supply;Language Help;Financial Aid;Medication
Benjamin Chavez,0011347875693x18008,danagarcia@hotmail.com,"6948 William Brooks, Gainesville, FL",29.620743,-82.300901,Other,1999-10-14,Rebuild;Recruitment;Language Help;Childcare
Leah Gomez,+14332384144x42279,collinsjill@hotmail.com,"0592 John Ridges, Gainesville, FL",29.659735,-82.312582,Female,1990-04-13,Triage;Rebuild;Emergency Kits;First Aid
James Marquez,(648)9137915x6351,jblankenship@elliott.biz,"839 Davis Cape Apt. 308, Gainesville, FL",29.655386,-82.309597,Male,1967-11-17,Mental Health;Temporary Shelter;Alerts;Insurance;Resource Sharing;Contacts;Vaccination
Mr. William Ryan DDS,675.465.0577x9165,baldwinana@rodriguez-leon.com,"183 Sara Alley, Gainesville, FL",29.65947,-82.332331,Female,1963-07-08,Awareness;Trauma Support;Crowd Control;Counseling;Life Skills;Legal;Debris Removal
Kimberly Hall,2117311546,elittle@christian.com,"843 Williams Station, Gainesville, FL",29.666694,-82.323412,Male,1997-08-08,Lost & Found;Medical Camps;Life Skills;Water;Assessment
Maria Lee,6402514038x541,chad74@yahoo.com,"693 Bryan Valley, Gainesville, FL",29.648142,-82.371617,Other,1960-12-22,Legal;Recovery;Communication;Damage Reports;Documentation;Trauma Support
Elizabeth Henderson,6277663441x6604,ewalsh@gmail.com,"5706 Johnson Grove, Gainesville, FL",29.635153,-82.348753,Male,1986-11-10,Documentation;Recruitment;Hazard Map;Supplies;Rescue;Medical Camps
Lisa Zhang,(327)6279630,carlossims@davidson-white.com,"4987 Holloway Parkway, Gainesville, FL",29.621091,-82.358687,Male,1967-09-25,Follow-up;First Aid;Awareness;Job Aid;Translation;Equipment;Trauma Support
Timothy Montoya,(621)8835105,charlesbrady@gmail.com,"1637 Ford Divide, Gainesville, FL",29.658309,-82.302712,Male,1950-09-02,Relocation;Rebuild;Temporary Shelter;School;Support;Recruitment
Todd Smith,025.875.5754,garylopez@gmail.com,"896 Hodges Meadows, Gainesville, FL",29.640127,-82.318431,Male,1996-02-03,Information;Needs Assessment;Contacts
Robin Perry,926.794.2530x84929,chamberssteven@garcia-conner.com,"66527 Megan Alley Suite 392, Gainesville, FL",29.667639,-82.355016,Male,1975-12-04,Helpline;Resource Sharing;Childcare;Awareness;School
Michael Braun,4108978019,dbradley@yahoo.com,"25039 Weiss Plain, Gainesville, FL",29.65493,-82.36288,Other,1980-04-19,Recruitment;Supplies;Damage Reports;Medication;Life Skills;Mental Health
Lindsey Lyons,+10325701930x5043,kyle34@perkins.com,"9010 Daniel Way, Gainesville, FL",29.661647,-82.394218,Male,1963-04-04,Needs Assessment;Life Skills;Waste Removal;Emergency Kits;Rescue;Evacuation;Clean-up
Mary Mejia,+18940886138x19671,cvega@johnson.com,"11004 Watson Mall Apt. 049, Gainesville, FL",29.672157,-82.305477,Female,1991-05-18,Collection;Cash Aid;Follow-up;Medical Camps;Triage;Life Skills;Temporary Schools
Debra Bean,(132)0222446x438,terrylisa@yahoo.com,"73686 Lewis Center, Gainesville, FL",29.669878,-82.351259,Female,1969-09-21,Sanitation;First Aid;Cash Aid;Sandbags;Language Help;Hygiene
James Hernandez,661.995.7992x59666,rick73@yahoo.com,"16886 Montgomery Wall Apt. 986, Gainesville, FL",29.642003,-82.331725,Male,1972-03-04,Assessment;Water;Medical;Waste Removal
Patrick Drake,(919)9979505x472,martinezalexa@guerrero.com,"4960 Parker Vista, Gainesville, FL",29.660441,-82.354154,Male,1960-02-24,Counseling;Power Supply;Water;Awareness;Temporary Schools
Derrick Carrillo,9767465218x743,nramirez@pittman-juarez.biz,"1371 Ryan Pine Apt. 245, Gainesville, FL",29.674229,-82.314992,Other,1970-06-03,Information;Job Aid;Relocation;Assessment;Medication;Psych Support
Evelyn Chapman,648.742.6316x87567,murrayjoy@gmail.com,"908 Kayla Island, Gainesville, FL",29.671901,-82.397358,Other,1986-10-03,Toolkits;Hygiene;Hazard Map;Housing;Shelter;Life Skills;Psych Support
Chad Potter,8578278962x1798,stephennorman@hotmail.com,"887 Jeremy Prairie, Gainesville, FL",29.643624,-82.318664,Other,1954-07-19,Emergency Kits;Sanitation;Housing;Water;Equipment;Medication
Shawn Jackson,346.934.1150x08323,juliejohnston@martin.com,"0231 Jacob Valleys Suite 085, Gainesville, FL",29.672257,-82.333229,Male,1958-10-20,Contacts;Childcare;Trauma Support;Shelter;Hazard Map;Follow-up
Benjamin Malone,941.575.8062,lindsey93@yahoo.com,"1456 Beverly Crossroad Apt. 571, Gainesville, FL",29.65327,-82.362397,Other,1963-01-04,Evacuation;Relief;School
Lori Briggs,738.542.2424x439,hillveronica@wolf.com,"520 Anne Vista, Gainesville, FL",29.621326,-82.383537,Male,1964-05-20,Mental Health;Waste Removal;Construction;Food
Nicholas Padilla,0015961707124,stephanie52@gmail.com,"2589 Patrick Run Suite 242, Gainesville, FL",29.632179,-82.328957,Other,1971-08-09,Medical Camps;Equipment;Recruitment;Contacts;Debris Removal;Security
Kara Wright,(513)7638298x330,zachary00@gill-lee.com,"41094 Olson Rue, Gainesville, FL",29.638952,-82.315214,Other,1970-07-26,Childcare;Construction;Pet Care;Temporary Shelter;Health Kits
Shelley Brown,(936)9686947x855,bmarquez@yahoo.com,"1790 Williams Crossing Suite 209, Gainesville, FL",29.657284,-82.300812,Other,1990-10-15,Clearance;Clothing;School;Pet Care;Housing;Relocation
Sarah Roberts,+16862096982x544,russostephanie@gmail.com,"76067 Waters Run, Gainesville, FL",29.642861,-82.329484,Female,1977-11-30,Damage Reports;Information;Clearance;Hygiene
Kelly Brady,776.297.9020x95074,wendymartin@palmer-johnson.info,"577 Schwartz Mount Suite 507, Gainesville, FL",29.645294,-82.332512,Other,1977-07-11,Triage;Medication;Collection;Health Kits;Assessment
Diane Schneider,0019046884166,ybrown@gmail.com,"71661 Gabriel Road Apt. 818, Gainesville, FL",29.664787,-82.310806,Female,1973-07-17,Information;Cash Aid;Medication;Health Kits
Russell Graham,0013178897822x0143,martinezjennifer@yahoo.com,"5126 Huber Club Apt. 100, Gainesville, FL",29.627433,-82.389971,Male,1969-11-28,Mental Health;Resource Sharing;Awareness;Alerts
Jose Poole,7313403145,shortbrenda@yahoo.com,"17498 Kaitlyn Tunnel, Gainesville, FL",29.671787,-82.393221,Other,1952-03-03,Vaccination;Follow-up;Toolkits;Sanitation;Pet Care;Rebuild
Megan Montgomery,063.190.6005,daniel05@daniels.biz,"9221 Park Canyon Apt. 591, Gainesville, FL",29.630208,-82.36358,Other,1996-03-24,Debris Removal;Clearance;Hygiene;Clothing;Awareness;Power Supply;Insurance
Luis Hill,(566)2973948,cindylamb@yahoo.com,"25247 Christopher Skyway Apt. 404, Gainesville, FL",29.658901,-82.336869,Male,1963-07-12,Food Packs;Triage;Insurance;Recruitment;Helpline
Haley Peters,+19485733737x8189,fmayer@yahoo.com,"64852 William Mountains Suite 080, Gainesville, FL",29.620261,-82.353283,Other,1975-05-31,Cash Aid;Psych Support;Rebuild;Evacuation;Documentation;Resource Sharing
Casey Watkins,(920)5908126,michaelbailey@hawkins-cooke.com,"25025 Anderson Causeway Suite 976, Gainesville, FL",29.668076,-82.357626,Female,1971-04-03,Medical;Information;Remapping;Hazard Map;Needs Assessment;Temporary Shelter
Kathleen Rodriguez,110.054.7363x32965,zunigaandrea@garcia.com,"7232 Marie Port, Gainesville, FL",29.653009,-82.346026,Other,1956-11-28,Needs Assessment;Housing;Support;Information;Assessment;Language Help;First Aid
Miss Yolanda Cook DVM,618.919.0716x45583,susan73@gmail.com,"431 Macias View Apt. 332, Gainesville, FL",29.679791,-82.36631,Other,1971-06-23,Water;Triage;Clothing
Joseph Ramirez,9360947054,marcushickman@james.org,"77531 Ware Island Suite 947, Gainesville, FL",29.669637,-82.335686,Male,1976-04-05,Remapping;Childcare;Drills;Food;Hazard Map
Lisa Lopez,(873)4959802x9652,maria34@lee-watson.com,"566 Gross Summit Apt. 229, Gainesville, FL",29.643061,-82.33432,Male,1974-08-17,Recovery;Remapping;Food;Mental Health
Daniel Rasmussen,+13302395557x16887,sanchezheather@thomas.com,"99848 Ronald Roads, Gainesville, FL",29.629411,-82.315999,Male,1990-05-25,Language Help;Trauma Support;Cash Aid
